31000, 4.5, -4, 0.2441, 0.0581, 0.2492, 0.9645, -1.1291, 0.9393, -0.3089
32000, 4.5, -4, 0.2371, 0.0545, 0.2447, 0.9599, -1.1418, 0.9515, -0.313
33000, 4.5, -4, 0.2297, 0.0505, 0.2402, 0.971, -1.2007, 1.0165, -0.3383
34000, 4.5, -4, 0.2219, 0.0448, 0.2374, 0.9931, -1.2825, 1.1036, -0.3721
35000, 4.5, -4, 0.2135, 0.0373, 0.2361, 1.027, -1.3887, 1.2126, -0.4137
37500, 4.5, -4, 0.1901, 0.0193, 0.2288, 1.1471, -1.735, 1.5435, -0.5289
40000, 4.5, -4, 0.175, 0.0092, 0.2221, 1.2676, -2.076, 1.8808, -0.6479
4500, 5, -4, 0.3601, 0.0275, 0.4456, 1.7814, -2.074, 1.4866, -0.4223
4750, 5, -4, 0.4014, 0.0881, 0.4199, 1.2065, -0.7722, 0.3336, -0.0423
5000, 5, -4, 0.4486, 0.1479, 0.403, 0.7292, 0.3888, -0.7505, 0.337
5250, 5, -4, 0.473, 0.1704, 0.4054, 0.3328, 1.5726, -2.0913, 0.8722
5500, 5, -4, 0.491, 0.2092, 0.3776, 0.0567, 2.116, -2.52, 1.003
5750, 5, -4, 0.5002, 0.2331, 0.3579, -0.1251, 2.4244, -2.7096, 1.0406
6000, 5, -4, 0.5043, 0.2505, 0.3401, -0.2139, 2.5069, -2.6843, 1.0039
6250, 5, -4, 0.504, 0.2604, 0.3264, -0.2509, 2.4912, -2.5906, 0.9502
6500, 5, -4, 0.5028, 0.2678, 0.3149, -0.2664, 2.4264, -2.4488, 0.8783
6750, 5, -4, 0.4991, 0.2696, 0.3075, -0.2663, 2.361, -2.3409, 0.8277
7000, 5, -4, 0.4934, 0.2665, 0.3042, -0.2584, 2.3142, -2.2855, 0.8049
7250, 5, -4, 0.487, 0.2605, 0.3036, -0.2431, 2.2638, -2.2368, 0.7864
7500, 5, -4, 0.4792, 0.2501, 0.307, -0.2174, 2.2117, -2.2042, 0.7774
7750, 5, -4, 0.4705, 0.2371, 0.3129, -0.175, 2.1221, -2.1337, 0.7532
8000, 5, -4, 0.4608, 0.2215, 0.3207, -0.1204, 2.0152, -2.0568, 0.7292
8250, 5, -4, 0.4536, 0.2103, 0.326, -0.0639, 1.8631, -1.8931, 0.662
8500, 5, -4, 0.4859, 0.2911, 0.261, 0.1548, 0.7127, -0.1996, -0.0823
8750, 5, -4, 0.4735, 0.2707, 0.2718, 0.1936, 0.7064, -0.286, -0.0287
9000, 5, -4, 0.4612, 0.2752, 0.2493, 0.2807, 0.5701, -0.3176, 0.051
9250, 5, -4, 0.4477, 0.2522, 0.262, 0.3215, 0.531, -0.339, 0.0686
9500, 5, -4, 0.4354, 0.233, 0.2713, 0.3639, 0.473, -0.3325, 0.0754
9750, 5, -4, 0.424, 0.2169, 0.2775, 0.3997, 0.4205, -0.3256, 0.082
10000, 5, -4, 0.4139, 0.2043, 0.2809, 0.4323, 0.3596, -0.2975, 0.0785
10500, 5, -4, 0.3972, 0.1854, 0.2838, 0.4759, 0.2687, -0.2521, 0.0714
11000, 5, -4, 0.3844, 0.1731, 0.2831, 0.4999, 0.2109, -0.2241, 0.0681
11500, 5, -4, 0.3736, 0.1641, 0.2808, 0.5191, 0.1518, -0.1808, 0.056
12000, 5, -4, 0.3643, 0.1572, 0.2775, 0.53, 0.1069, -0.1447, 0.0449
12500, 5, -4, 0.356, 0.1517, 0.2737, 0.5359, 0.0739, -0.1192, 0.0377
13000, 5, -4, 0.3483, 0.1467, 0.2702, 0.542, 0.0377, -0.0857, 0.0261
14000, 5, -4, 0.3346, 0.1382, 0.2632, 0.5482, -0.012, -0.0459, 0.0145
15000, 5, -4, 0.3227, 0.1311, 0.2567, 0.5579, -0.0711, 0.0092, -0.0042
16000, 5, -4, 0.3124, 0.1254, 0.2507, 0.5685, -0.1268, 0.0593, -0.0201
17000, 5, -4, 0.3033, 0.12, 0.2457, 0.5821, -0.1892, 0.1206, -0.0418
18000, 5, -4, 0.2953, 0.1152, 0.2413, 0.5977, -0.2506, 0.1782, -0.0612
19000, 5, -4, 0.2879, 0.1101, 0.2383, 0.6192, -0.3237, 0.2492, -0.0865
20000, 5, -4, 0.2811, 0.105, 0.236, 0.6492, -0.4142, 0.3367, -0.1173
21000, 5, -4, 0.2746, 0.1, 0.234, 0.6862, -0.5185, 0.4361, -0.1517
22000, 5, -4, 0.2686, 0.0952, 0.2324, 0.7313, -0.6436, 0.5584, -0.1949
23000, 5, -4, 0.2633, 0.0907, 0.2312, 0.7785, -0.7695, 0.68, -0.2373
24000, 5, -4, 0.2588, 0.0863, 0.2312, 0.8259, -0.8901, 0.7948, -0.2772
25000, 5, -4, 0.2553, 0.082, 0.2323, 0.8661, -0.9839, 0.8778, -0.3043
26000, 5, -4, 0.2524, 0.0777, 0.2341, 0.8972, -1.0499, 0.9311, -0.3205
27000, 5, -4, 0.2498, 0.0736, 0.2361, 0.9163, -1.0841, 0.9511, -0.3244
28000, 5, -4, 0.2472, 0.0698, 0.2377, 0.9216, -1.0847, 0.9373, -0.3161
29000, 5, -4, 0.244, 0.0663, 0.2383, 0.9115, -1.0522, 0.8916, -0.2967
30000, 5, -4, 0.2399, 0.0636, 0.2363, 0.8894, -0.9991, 0.8269, -0.2703
31000, 5, -4, 0.2343, 0.0605, 0.2329, 0.8619, -0.9486, 0.7746, -0.2514
32000, 5, -4, 0.2275, 0.0583, 0.2267, 0.8354, -0.9121, 0.739, -0.2383
33000, 5, -4, 0.2198, 0.0557, 0.2199, 0.8173, -0.907, 0.7425, -0.2417
34000, 5, -4, 0.2117, 0.0525, 0.2134, 0.81, -0.9318, 0.7794, -0.2584
35000, 5, -4, 0.2035, 0.0484, 0.2078, 0.8128, -0.9768, 0.8332, -0.2804
37500, 5, -4, 0.1799, 0.0342, 0.1952, 0.8587, -1.1756, 1.0411, -0.3584
40000, 5, -4, 0.1586, 0.0228, 0.182, 0.9439, -1.4646, 1.3346, -0.4636
42500, 5, -4, 0.1478, 0.0166, 0.1759, 1.0223, -1.6941, 1.5632, -0.5442
45000, 5, -4, 0.1441, 0.0136, 0.1749, 1.0744, -1.832, 1.7005, -0.5929
47500, 5, -4, 0.1435, 0.0122, 0.176, 1.1048, -1.9067, 1.7759, -0.6205
50000, 5, -4, 0.1438, 0.0113, 0.1777, 1.1307, -1.9637, 1.8304, -0.6395
3500, 0, -3.5, 0.651, 0.6509, 0.0001, 0.1266, 0.4698, 0.0412, 0.0361
3750, 0, -3.5, 0.6403, 0.6162, 0.0323, 0.059, 0.6963, -0.1867, 0.0953
4000, 0, -3.5, 0.6333, 0.6015, 0.0425, 0.0074, 0.9302, -0.5211, 0.241
4250, 0, -3.5, 0.6295, 0.5936, 0.0481, -0.0089, 0.9913, -0.5976, 0.269
4500, 0, -3.5, 0.6246, 0.5765, 0.0645, -0.0074, 1.0236, -0.6357, 0.2738
4750, 0, -3.5, 0.6161, 0.5476, 0.0919, -0.0268, 1.1266, -0.7438, 0.2955
5000, 0, -3.5, 0.6054, 0.5152, 0.1208, -0.0436, 1.2558, -0.9128, 0.3497
5250, 0, -3.5, 0.5919, 0.4788, 0.1515, -0.0548, 1.4017, -1.1325, 0.4319
5500, 0, -3.5, 0.5754, 0.4355, 0.1874, -0.0845, 1.6209, -1.4473, 0.5514
5750, 0, -3.5, 0.5978, 0.5156, 0.1102, 0.1574, 0.7161, -0.3721, 0.1624
6000, 0, -3.5, 0.6043, 0.5231, 0.1089, 0.1725, 0.4975, 0.0482, -0.0552
3500, 0.5, -3.5, 0.6491, 0.6367, 0.0166, 0.1112, 0.4989, 0.0601, 0.0025
3750, 0.5, -3.5, 0.6433, 0.6125, 0.0412, 0.049, 0.6582, -0.0527, 0.0097
4000, 0.5, -3.5, 0.6262, 0.5691, 0.0765, -0.0585, 1.1327, -0.6916, 0.2682
4250, 0.5, -3.5, 0.6188, 0.554, 0.0868, -0.0703, 1.2365, -0.8633, 0.3447
4500, 0.5, -3.5, 0.614, 0.5385, 0.1012, -0.091, 1.3427, -1.0003, 0.3944
4750, 0.5, -3.5, 0.6063, 0.5137, 0.1241, -0.0987, 1.4326, -1.122, 0.4334
5000, 0.5, -3.5, 0.5981, 0.4895, 0.1456, -0.1056, 1.526, -1.2574, 0.4814
5250, 0.5, -3.5, 0.5872, 0.4621, 0.1677, -0.0928, 1.5913, -1.3908, 0.5369
5500, 0.5, -3.5, 0.5746, 0.4326, 0.1903, -0.0753, 1.6469, -1.5189, 0.5912
5750, 0.5, -3.5, 0.5584, 0.3918, 0.2232, -0.106, 1.8501, -1.8053, 0.6981
6000, 0.5, -3.5, 0.5866, 0.4917, 0.1271, 0.2565, 0.4843, -0.1347, 0.0637
6250, 0.5, -3.5, 0.5943, 0.4961, 0.1317, 0.1798, 0.5127, 0.0361, -0.0681
6500, 0.5, -3.5, 0.5956, 0.4919, 0.139, 0.1534, 0.5141, 0.1238, -0.1347
6750, 0.5, -3.5, 0.5884, 0.4699, 0.1589, 0.1309, 0.6392, -0.0379, -0.0781
7000, 0.5, -3.5, 0.5761, 0.4327, 0.1921, 0.0803, 0.8826, -0.346, 0.031
7250, 0.5, -3.5, 0.5616, 0.3971, 0.2205, 0.0409, 1.1066, -0.6603, 0.1533
3500, 1, -3.5, 0.6205, 0.5416, 0.1057, 0.0103, 0.9496, -0.4321, 0.1313
3750, 1, -3.5, 0.6453, 0.5987, 0.0625, 0.0146, 0.6755, 0.0608, -0.0884
4000, 1, -3.5, 0.619, 0.5301, 0.119, -0.1502, 1.4093, -0.9259, 0.3093
4250, 1, -3.5, 0.6045, 0.5006, 0.1393, -0.1915, 1.6875, -1.3677, 0.5074
4500, 1, -3.5, 0.5995, 0.4886, 0.1486, -0.2047, 1.807, -1.5654, 0.5983
4750, 1, -3.5, 0.5948, 0.4732, 0.1631, -0.1987, 1.8505, -1.6429, 0.6282
5000, 1, -3.5, 0.5885, 0.4551, 0.1787, -0.1899, 1.893, -1.7263, 0.6614
5250, 1, -3.5, 0.5804, 0.4362, 0.1931, -0.1604, 1.8827, -1.7621, 0.6799
5500, 1, -3.5, 0.5702, 0.4162, 0.2063, -0.113, 1.8306, -1.7661, 0.6908
5750, 1, -3.5, 0.5577, 0.3887, 0.2264, -0.0982, 1.8669, -1.8533, 0.7243
6000, 1, -3.5, 0.5463, 0.3684, 0.2383, -0.0611, 1.7913, -1.7879, 0.6944
6250, 1, -3.5, 0.5733, 0.4551, 0.1583, 0.1989, 0.7171, -0.4095, 0.1535
6500, 1, -3.5, 0.582, 0.4663, 0.1551, 0.1863, 0.543, -0.0084, -0.0645
6750, 1, -3.5, 0.583, 0.4617, 0.1625, 0.1503, 0.5783, 0.0346, -0.1117
7000, 1, -3.5, 0.5741, 0.4376, 0.1828, 0.1362, 0.699, -0.1427, -0.0433
7250, 1, -3.5, 0.5594, 0.3988, 0.2153, 0.1063, 0.9047, -0.4343, 0.0672
7500, 1, -3.5, 0.5432, 0.3627, 0.2419, 0.093, 1.0682, -0.7007, 0.1776
3500, 1.5, -3.5, 0.5775, 0.4077, 0.2275, -0.0907, 1.5361, -1.1482, 0.3477
3750, 1.5, -3.5, 0.6125, 0.4979, 0.1535, -0.0648, 1.1934, -0.6297, 0.155
4000, 1.5, -3.5, 0.6116, 0.4859, 0.1684, -0.2688, 1.7886, -1.2834, 0.3973
4250, 1.5, -3.5, 0.5896, 0.4431, 0.1964, -0.319, 2.1889, -1.9489, 0.7039
4500, 1.5, -3.5, 0.5833, 0.4315, 0.2035, -0.3441, 2.3842, -2.2797, 0.863
4750, 1.5, -3.5, 0.5809, 0.4249, 0.209, -0.3091, 2.3413, -2.2741, 0.8706
5000, 1.5, -3.5, 0.5771, 0.4169, 0.2147, -0.26, 2.2461, -2.2, 0.8478
5250, 1.5, -3.5, 0.5715, 0.4063, 0.2214, -0.2198, 2.175, -2.1532, 0.8344
5500, 1.5, -3.5, 0.5639, 0.3934, 0.2286, -0.1761, 2.0958, -2.102, 0.8199
5750, 1.5, -3.5, 0.5548, 0.3777, 0.2375, -0.1322, 2.0049, -2.0259, 0.7904
6000, 1.5, -3.5, 0.5431, 0.3553, 0.2516, -0.1098, 1.9858, -2.0329, 0.7903
6250, 1.5, -3.5, 0.5282, 0.3331, 0.2615, -0.0413, 1.8867, -2.0137, 0.8017
6500, 1.5, -3.5, 0.5572, 0.4255, 0.1764, 0.2627, 0.6019, -0.3263, 0.1203
6750, 1.5, -3.5, 0.567, 0.4338, 0.1785, 0.1691, 0.6413, -0.1361, -0.0273
7000, 1.5, -3.5, 0.5683, 0.4319, 0.1828, 0.1424, 0.6557, -0.0818, -0.0731
7250, 1.5, -3.5, 0.5576, 0.4064, 0.2027, 0.1481, 0.7324, -0.2251, -0.0134
7500, 1.5, -3.5, 0.5414, 0.3675, 0.2329, 0.1389, 0.8958, -0.4931, 0.0962
7750, 1.5, -3.5, 0.5238, 0.3317, 0.2575, 0.1501, 0.9952, -0.6999, 0.188
8000, 1.5, -3.5, 0.5074, 0.3033, 0.2735, 0.1883, 0.9867, -0.7749, 0.2299
8250, 1.5, -3.5, 0.4935, 0.2836, 0.2812, 0.2397, 0.907, -0.7546, 0.235
8500, 1.5, -3.5, 0.4828, 0.2717, 0.2829, 0.2929, 0.7892, -0.6696, 0.2122
9000, 1.5, -3.5, 0.4705, 0.2617, 0.2798, 0.3762, 0.5589, -0.447, 0.1341
3500, 2, -3.5, 0.543, 0.3095, 0.3129, -0.1206, 1.9577, -1.7886, 0.5927
3750, 2, -3.5, 0.5589, 0.3475, 0.2833, -0.0849, 1.704, -1.4035, 0.4318
4000, 2, -3.5, 0.5826, 0.4067, 0.2357, -0.198, 1.8933, -1.5705, 0.5169
4250, 2, -3.5, 0.5758, 0.3886, 0.2509, -0.4165, 2.6362, -2.5016, 0.9014
4500, 2, -3.5, 0.5682, 0.3791, 0.2533, -0.4113, 2.756, -2.7713, 1.0463
4750, 2, -3.5, 0.5672, 0.3786, 0.2528, -0.3722, 2.6954, -2.7526, 1.0549
5000, 2, -3.5, 0.5657, 0.3771, 0.2527, -0.3325, 2.6051, -2.6742, 1.0311
5250, 2, -3.5, 0.5624, 0.375, 0.2512, -0.2655, 2.4144, -2.468, 0.9527
5500, 2, -3.5, 0.557, 0.3695, 0.2512, -0.2229, 2.3038, -2.3632, 0.916
5750, 2, -3.5, 0.5499, 0.3608, 0.2534, -0.1803, 2.1897, -2.2491, 0.8722
6000, 2, -3.5, 0.5405, 0.3464, 0.2602, -0.1526, 2.1277, -2.196, 0.8497
6250, 2, -3.5, 0.5306, 0.3294, 0.2696, -0.1345, 2.0685, -2.1177, 0.8065
6500, 2, -3.5, 0.5162, 0.3123, 0.2733, -0.0512, 1.9254, -2.0615, 0.811
6750, 2, -3.5, 0.5404, 0.3921, 0.1988, 0.2349, 0.7388, -0.5119, 0.1847
7000, 2, -3.5, 0.5511, 0.4027, 0.1988, 0.1401, 0.7791, -0.324, 0.04
7250, 2, -3.5, 0.5522, 0.4022, 0.201, 0.1343, 0.7292, -0.1982, -0.0325
7500, 2, -3.5, 0.5406, 0.3779, 0.218, 0.1567, 0.7686, -0.318, 0.0252
7750, 2, -3.5, 0.5228, 0.3387, 0.2468, 0.1742, 0.8573, -0.5087, 0.107
8000, 2, -3.5, 0.5052, 0.3052, 0.268, 0.2112, 0.8755, -0.6251, 0.1655
8250, 2, -3.5, 0.4889, 0.2796, 0.2805, 0.2592, 0.8321, -0.6628, 0.1954
8500, 2, -3.5, 0.475, 0.2617, 0.2859, 0.3093, 0.7437, -0.6269, 0.1937
8750, 2, -3.5, 0.4639, 0.2492, 0.2877, 0.3554, 0.6385, -0.5497, 0.1718
9000, 2, -3.5, 0.4554, 0.2408, 0.2876, 0.3887, 0.5567, -0.4865, 0.1533
9250, 2, -3.5, 0.4488, 0.2345, 0.2872, 0.4179, 0.4779, -0.4154, 0.1289
9500, 2, -3.5, 0.4436, 0.2294, 0.287, 0.443, 0.4062, -0.3448, 0.1028
9750, 2, -3.5, 0.4393, 0.225, 0.2871, 0.4606, 0.3586, -0.3017, 0.0876
10000, 2, -3.5, 0.4355, 0.2207, 0.2878, 0.4802, 0.3061, -0.251, 0.0688
10500, 2, -3.5, 0.4291, 0.2132, 0.2894, 0.513, 0.2241, -0.1776, 0.0429
14000, 2, -3.5, 0.4166, 0.1909, 0.3025, 0.6433, -0.0394, 0.0311, -0.0222
3500, 2.5, -3.5, 0.5223, 0.251, 0.3636, -0.0996, 2.1762, -2.2053, 0.7757
3750, 2.5, -3.5, 0.5159, 0.2362, 0.3747, -0.0097, 1.9595, -1.9798, 0.6849
4000, 2.5, -3.5, 0.5295, 0.2768, 0.3387, -0.0284, 1.9081, -1.8897, 0.6639
4250, 2.5, -3.5, 0.5523, 0.3337, 0.293, -0.195, 2.2284, -2.1828, 0.7901
4500, 2.5, -3.5, 0.5534, 0.3316, 0.2972, -0.4039, 2.9338, -3.074, 1.1685
4750, 2.5, -3.5, 0.555, 0.3387, 0.2899, -0.3622, 2.8129, -2.9502, 1.1285
5000, 2.5, -3.5, 0.5545, 0.3387, 0.2892, -0.374, 2.8659, -3.0312, 1.1674
5250, 2.5, -3.5, 0.5535, 0.3437, 0.2811, -0.3089, 2.6328, -2.745, 1.0517
5500, 2.5, -3.5, 0.5497, 0.3441, 0.2755, -0.2692, 2.4977, -2.5931, 0.9939
5750, 2.5, -3.5, 0.5438, 0.3408, 0.272, -0.2291, 2.3692, -2.4549, 0.9417
6000, 2.5, -3.5, 0.537, 0.3345, 0.2713, -0.2031, 2.2759, -2.3471, 0.8964
6250, 2.5, -3.5, 0.529, 0.3249, 0.2735, -0.1774, 2.1765, -2.2209, 0.8383
6500, 2.5, -3.5, 0.517, 0.305, 0.284, -0.1681, 2.1727, -2.2347, 0.8394
6750, 2.5, -3.5, 0.5048, 0.2918, 0.2855, -0.1015, 2.0573, -2.1934, 0.8466
7000, 2.5, -3.5, 0.522, 0.3522, 0.2275, 0.1392, 1.0972, -0.9624, 0.354
7250, 2.5, -3.5, 0.5339, 0.3701, 0.2195, 0.1116, 0.9313, -0.5445, 0.1246
7500, 2.5, -3.5, 0.5358, 0.3735, 0.2175, 0.1232, 0.816, -0.3387, 0.0214
7750, 2.5, -3.5, 0.5237, 0.352, 0.2301, 0.1701, 0.7795, -0.3793, 0.0523
8000, 2.5, -3.5, 0.5059, 0.3155, 0.2552, 0.2024, 0.8207, -0.5206, 0.118
8250, 2.5, -3.5, 0.4886, 0.2851, 0.2727, 0.2524, 0.7896, -0.5785, 0.1547
8500, 2.5, -3.5, 0.4726, 0.262, 0.2823, 0.3075, 0.7085, -0.5638, 0.1626
8750, 2.5, -3.5, 0.459, 0.245, 0.2867, 0.3533, 0.6211, -0.5209, 0.1563
9000, 2.5, -3.5, 0.448, 0.2333, 0.2877, 0.3879, 0.5446, -0.4742, 0.1462
9250, 2.5, -3.5, 0.4391, 0.2241, 0.2881, 0.4169, 0.4732, -0.4206, 0.1303
9500, 2.5, -3.5, 0.4319, 0.2173, 0.2876, 0.4408, 0.4093, -0.3677, 0.1135
9750, 2.5, -3.5, 0.4259, 0.2116, 0.2872, 0.4606, 0.3543, -0.32, 0.0974
10000, 2.5, -3.5, 0.4205, 0.2061, 0.2873, 0.4785, 0.3048, -0.276, 0.0819
10500, 2.5, -3.5, 0.4116, 0.1973, 0.2871, 0.5125, 0.2103, -0.1896, 0.0513
11000, 2.5, -3.5, 0.404, 0.1898, 0.2871, 0.543, 0.1309, -0.1217, 0.0289
11500, 2.5, -3.5, 0.3975, 0.1828, 0.2878, 0.5734, 0.0536, -0.0541, 0.006
12000, 2.5, -3.5, 0.3922, 0.1773, 0.2879, 0.6057, -0.0282, 0.019, -0.0185
12500, 2.5, -3.5, 0.3876, 0.1722, 0.2887, 0.6353, -0.1023, 0.0863, -0.0418
13000, 2.5, -3.5, 0.3839, 0.1677, 0.2897, 0.6629, -0.1675, 0.1431, -0.0606
14000, 2.5, -3.5, 0.3784, 0.1604, 0.2922, 0.7116, -0.2779, 0.238, -0.0916
15000, 2.5, -3.5, 0.3751, 0.1541, 0.2961, 0.7527, -0.3628, 0.3077, -0.114
16000, 2.5, -3.5, 0.3733, 0.1489, 0.3008, 0.7883, -0.4261, 0.3535, -0.1269
17000, 2.5, -3.5, 0.3732, 0.1452, 0.3055, 0.8189, -0.4738, 0.383, -0.1333
18000, 2.5, -3.5, 0.3751, 0.1438, 0.31, 0.8442, -0.5111, 0.409, -0.1401
19000, 2.5, -3.5, 0.3796, 0.145, 0.3144, 0.8508, -0.501, 0.3916, -0.1321
3500, 3, -3.5, 0.5197, 0.2285, 0.3902, -0.1357, 2.4087, -2.5263, 0.9049
3750, 3, -3.5, 0.4932, 0.1787, 0.4215, 0.1093, 1.9539, -2.2065, 0.8149
4000, 3, -3.5, 0.4822, 0.16, 0.4318, 0.1469, 1.9519, -2.2969, 0.8705
4250, 3, -3.5, 0.5061, 0.2353, 0.3628, 0.1548, 1.6699, -1.8663, 0.7117
4500, 3, -3.5, 0.5338, 0.2928, 0.323, -0.1311, 2.3017, -2.4622, 0.9398
4750, 3, -3.5, 0.5395, 0.2957, 0.3267, -0.3059, 2.8633, -3.1387, 1.219
5000, 3, -3.5, 0.5433, 0.3064, 0.3175, -0.3207, 2.8351, -3.0578, 1.178
5250, 3, -3.5, 0.5449, 0.3164, 0.3061, -0.3014, 2.6903, -2.8362, 1.0791
5500, 3, -3.5, 0.5433, 0.3215, 0.2972, -0.3056, 2.6418, -2.7514, 1.0405
5750, 3, -3.5, 0.5391, 0.3237, 0.2887, -0.2671, 2.4804, -2.5512, 0.9593
6000, 3, -3.5, 0.5342, 0.324, 0.2817, -0.2386, 2.3461, -2.3775, 0.8861
6250, 3, -3.5, 0.5256, 0.3144, 0.283, -0.244, 2.3636, -2.4136, 0.9016
6500, 3, -3.5, 0.5169, 0.3039, 0.2854, -0.2257, 2.2989, -2.3399, 0.868
6750, 3, -3.5, 0.5067, 0.2885, 0.2925, -0.2062, 2.2498, -2.2928, 0.8447
7000, 3, -3.5, 0.4929, 0.27, 0.2986, -0.1259, 2.1231, -2.2553, 0.8554
7250, 3, -3.5, 0.5037, 0.3145, 0.2535, 0.0891, 1.3263, -1.2734, 0.472
7500, 3, -3.5, 0.5162, 0.3358, 0.2417, 0.0813, 1.1049, -0.8018, 0.2268
7750, 3, -3.5, 0.5192, 0.3445, 0.2341, 0.1168, 0.8946, -0.4752, 0.0751
8000, 3, -3.5, 0.5082, 0.3296, 0.2394, 0.1841, 0.7757, -0.4159, 0.0691
8250, 3, -3.5, 0.491, 0.2975, 0.2594, 0.2274, 0.7745, -0.511, 0.1202
8500, 3, -3.5, 0.4743, 0.27, 0.2738, 0.2816, 0.7172, -0.5324, 0.1423
8750, 3, -3.5, 0.459, 0.2486, 0.282, 0.3343, 0.6292, -0.5, 0.1411
9000, 3, -3.5, 0.446, 0.233, 0.2854, 0.373, 0.554, -0.4648, 0.1366
9250, 3, -3.5, 0.4353, 0.2216, 0.2865, 0.4005, 0.4961, -0.4367, 0.1331
9500, 3, -3.5, 0.4264, 0.2125, 0.2866, 0.4288, 0.4239, -0.3804, 0.1157
9750, 3, -3.5, 0.419, 0.2055, 0.2861, 0.4452, 0.3825, -0.3547, 0.1101
10000, 3, -3.5, 0.4126, 0.1996, 0.2854, 0.4651, 0.3254, -0.3047, 0.0931
10500, 3, -3.5, 0.4019, 0.1901, 0.2838, 0.4925, 0.2455, -0.238, 0.0714
11000, 3, -3.5, 0.3928, 0.1817, 0.2828, 0.5166, 0.1744, -0.1762, 0.0503
11500, 3, -3.5, 0.3848, 0.1748, 0.2815, 0.5419, 0.1021, -0.1136, 0.0297
12000, 3, -3.5, 0.3778, 0.1683, 0.2806, 0.5685, 0.0265, -0.0446, 0.0057
12500, 3, -3.5, 0.3716, 0.1629, 0.2797, 0.5931, -0.0414, 0.0156, -0.0143
13000, 3, -3.5, 0.3662, 0.158, 0.279, 0.6195, -0.1139, 0.0826, -0.0374
14000, 3, -3.5, 0.3573, 0.1495, 0.2784, 0.6677, -0.2416, 0.1993, -0.0773
15000, 3, -3.5, 0.3503, 0.1422, 0.2789, 0.7145, -0.3588, 0.3048, -0.1129
16000, 3, -3.5, 0.3448, 0.1353, 0.2807, 0.7626, -0.473, 0.4067, -0.1473
17000, 3, -3.5, 0.3402, 0.1285, 0.2837, 0.8103, -0.5796, 0.4994, -0.1781
18000, 3, -3.5, 0.3366, 0.1225, 0.2869, 0.8617, -0.6901, 0.5927, -0.2077
19000, 3, -3.5, 0.3341, 0.1176, 0.2901, 0.9152, -0.8069, 0.6958, -0.2416
20000, 3, -3.5, 0.3331, 0.1136, 0.2941, 0.9654, -0.9125, 0.79, -0.273
21000, 3, -3.5, 0.3338, 0.1107, 0.2989, 1.0052, -0.9846, 0.8479, -0.2906
22000, 3, -3.5, 0.3361, 0.1091, 0.3042, 1.0285, -1.0085, 0.8543, -0.2886
23000, 3, -3.5, 0.3399, 0.1086, 0.31, 1.0374, -0.994, 0.8241, -0.2741
24000, 3, -3.5, 0.3453, 0.1093, 0.3163, 1.0226, -0.9169, 0.7313, -0.2373
25000, 3, -3.5, 0.3519, 0.1105, 0.3235, 0.9832, -0.7749, 0.5747, -0.1786
26000, 3, -3.5, 0.3561, 0.107, 0.3338, 0.937, -0.6097, 0.3907, -0.1112
3500, 3.5, -3.5, 0.5281, 0.2305, 0.3988, -0.1742, 2.544, -2.6641, 0.9526
3750, 3.5, -3.5, 0.4851, 0.1554, 0.4419, 0.2144, 1.8335, -2.1985, 0.8387
4000, 3.5, -3.5, 0.4579, 0.1022, 0.4767, 0.3431, 1.7278, -2.2846, 0.9095
4250, 3.5, -3.5, 0.462, 0.1118, 0.4693, 0.1972, 2.1905, -2.865, 1.1615
4500, 3.5, -3.5, 0.496, 0.2243, 0.3641, 0.2905, 1.4091, -1.7029, 0.6853
4750, 3.5, -3.5, 0.5248, 0.2612, 0.3532, -0.1141, 2.4333, -2.7184, 1.0552
5000, 3.5, -3.5, 0.5305, 0.2764, 0.3404, -0.2038, 2.6474, -2.9452, 1.1484
5250, 3.5, -3.5, 0.5347, 0.2908, 0.3268, -0.2383, 2.6129, -2.8101, 1.0735
5500, 3.5, -3.5, 0.5366, 0.3021, 0.3142, -0.2867, 2.6341, -2.7556, 1.0346
5750, 3.5, -3.5, 0.5343, 0.3086, 0.3024, -0.2705, 2.4884, -2.5331, 0.9342
6000, 3.5, -3.5, 0.5297, 0.3103, 0.2939, -0.2648, 2.4187, -2.436, 0.8932
6250, 3.5, -3.5, 0.5233, 0.3069, 0.29, -0.2685, 2.3986, -2.4078, 0.8801
6500, 3.5, -3.5, 0.5157, 0.3011, 0.2876, -0.2369, 2.29, -2.2892, 0.8334
6750, 3.5, -3.5, 0.507, 0.2895, 0.2915, -0.2361, 2.2898, -2.2988, 0.8351
7000, 3.5, -3.5, 0.4975, 0.2754, 0.2975, -0.2044, 2.2167, -2.2354, 0.8096
7250, 3.5, -3.5, 0.4847, 0.26, 0.3012, -0.1097, 2.0458, -2.1489, 0.8031
7500, 3.5, -3.5, 0.4829, 0.275, 0.2786, 0.1002, 1.4233, -1.4804, 0.5633
7750, 3.5, -3.5, 0.497, 0.3001, 0.2639, 0.0714, 1.2493, -1.0553, 0.3363
8000, 3.5, -3.5, 0.5026, 0.315, 0.2514, 0.1107, 0.9763, -0.6171, 0.1314
8250, 3.5, -3.5, 0.4941, 0.3098, 0.2469, 0.2047, 0.7436, -0.4138, 0.07
8500, 3.5, -3.5, 0.4779, 0.282, 0.2625, 0.2489, 0.7267, -0.488, 0.1147
8750, 3.5, -3.5, 0.4622, 0.2577, 0.2741, 0.3004, 0.6658, -0.5004, 0.1336
